copyid,condition,price,signed,dustjacket,binding,description
19049041186,0,US$ 7.26,0,0,0,poche. Broch�. 156 pages. Bon �tat.
22766035764,VERY GOOD,US$ 4.19,0,0,paperback,"Light rubbing wear to cover, spine and page edges. Very minimal writing or notations in margins not affecting the text. Possible clean ex-library copy, with their stickers and or stamp(s)."
30039037309,VERY GOOD,US$ 4.34,0,0,hardcover,"Light rubbing wear to cover, spine and page edges. Very minimal writing or notations in margins not affecting the text. Possible clean ex-library copy, with their stickers and or stamp(s)."
30746219596,Good,US$ 6.00,0,No Jacket,paperback,"Amazing SF digest magazine for July 1972. Volume 46, number 2. Good condition."
14883183613,Very Good,US$ 21.98,0,No Jacket,paperback,
30259689798,Very Good +,US$ 20.00,0,Very Good +,hardcover,"Modern Library Giant #G14; a 1940 reprint (inside dj lists 271 regular titles; Giants include Joyce but not Fielding). Style G4 binding, with green boards and gold Kent torchbearer on the front board and spine, and gold lettering in black boxes on the spine; top page edges tinted gray; blank endpapers; style Gc of dust jacket back features five bullet stars and the torchbearer between two tilted boxes. A former owner bookplate on the inside front board, and name/address on the front endpaper, else unmarked; corners sharp, tail of spine bumped. The dust jacket is not price-clipped (original price $1.25 at bottom of front flap); edgewear at spine ends and corners; Brodart protected. Size: 8vo - over 7�"" - 9�"" tall."
30572391390,VERY GOOD,US$ 5.35,0,0,paperback,"Light rubbing wear to cover, spine and page edges. Very minimal writing or notations in margins not affecting the text. Possible clean ex-library copy, with their stickers and or stamp(s)."
30697838191,GOOD,US$ 4.19,0,0,hardcover,"Spine creases, wear to binding and pages from reading. May contain limited notes, underlining or highlighting that does affect the text. Possible ex library copy, will have the markings and stickers associated from the library. Accessories such as CD, codes, toys, may not be included."
30266602607,New,US$ 23.82,0,0,leather bound,"CHOOSE ANY LEATHER COLOR OF YOUR CHOICE WITHOUT ANY EXTRA CHARGES, JUST OPEN ""View Larger Image"" BUTTON JUST BELOW THE BOOK IMAGE AND MAIL US YOUR CHOICE. Our book has Leather Binding on Spine and Corners with Golden Leaf Printing on round Spine. Reprinted in (1895) with the help of original edition published long back (1895). This book is printed in black & white, sewing binding for longer life, Printed on high quality Paper, re-sized as per Current standards, professionally processed without changing its contents. As these are old books, we processed each page manually and make them readable but in some cases some pages are blur or missing or black spots. If it is multi volume set, then it is only single volume, if you wish to order a specific or all the volumes you may contact us. We expect that you will understand our compulsion in these books. We found this book important for the readers who want to know more about our old treasure so we brought it back to the shelves. Hope you will like it and give your comments and suggestions. Lang: -eng , Pages 41 , Print on Demand.{FOLIO EDITION IS ALSO AVAILABLE.};"
20707032204,Good (see description),US$ 14.95,Not Signed,0,pulp,"-----------pulp, about 6.5 x 9.75 inches, a Good copy, usual browning to paper, light wear, some edge chips and short tears, spine is gone, chips at spine tips, rear panel is detatched, any image directly beside this listing is the actual book and not a generic photo ///NOT SIGNED ---GUARANTEED to be AVAILABLE/// Size: 6.5w x 9.75h Inches."
5467419940,Good,US$ 2.99,0,0,paperback,Brief summary of content available upon request by e-mail.
30679110615,VERY GOOD,US$ 7.05,0,0,hardcover,"Light rubbing wear to cover, spine and page edges. Very minimal writing or notations in margins not affecting the text. Possible clean ex-library copy, with their stickers and or stamp(s)."
30496046633,Very Good,US$ 29.02,0,0,paperback,"The book has been read, but is in excellent condition. Pages are intact and not marred by notes or highlighting. The spine remains undamaged."
30109814072,Good,0,0,0,0,0
30716223156,Good,US$ 9.90,0,0,paperback,"A copy that has been read, but remains in clean condition. All pages are intact, and the cover is intact. The spine may show signs of wear. Pages can include limited notes and highlighting, and the copy can include previous owner inscriptions. The dust jacket is missing. At ThriftBooks, our motto is: Read More, Spend Less."
13242171310,0,US$ 15.08,0,0,0,"TOPS IN SCIENCE FICTION, Love Romances Publishing Co., Inc., Fall, 1953, first edition, Volume 1, #2, faint stain to the upper fore edge corner tips of the covers and offset on to the verso and first and least last leaves, small chip missing to the head of the spine, else near fine in full color pictorial wraps by Kelly Freas. Contains contributions by Emsh, Ray Bradbury, Leigh Brackett, Fredric Brown, et.al."
30648525592,Very Good-,US$ 10.00,0,0,single issue magazine,"Vol. 5 No. 2. Pulp magazine. Edited by Samuel Mines. Cover art by Schomburg. Includes reprints of ""Shadow Over Mars"" (novel) by Leigh Brackett; ""The Best Laid Scheme"" by L. Sprague de Camp; ""Baby Face"" by Henry Kuttner; ""Hero"" by Horace L. Gold; ""The War of the Weeds"" by Carl Jacobi. New stories: ""Death Ship"" by Richard Matheson; ""Too Bad You Died"" by Joseph Slotkin. Features: ""Cosmic Encores""; ""Have You Heard -?"" by Dixon Wells. Illustrated by Virgil Finlay, Emsh, Schomburg, Orban, and Poulton. Creasing; small wet stain; tears at spine ends with rough spots at head; standard wear and tear at edges with small loss at mid rear cover foredge; tanning; minor soiling."
22894996174,0,US$ 20.51,0,0,hardcover,"Octavo hardcover (VG); all our specials have minimal description to keep listing them viable. They are at least reading copies, complete and in reasonable condition, but usually secondhand; frequently they are superior examples. Ordering more than one book will reduce your overall postage cost."
516196401,Very Good Plus,US$ 7.00,0,No Jacket Issued,paperback,"Soft bound in publisher's illustrated covers. 326 numbered pages. Minor rubbing to some few edges. Front cover has a few wrinkles. Otherwise a solid, tight, clean, complete copy with clean internals. Size: 8vo - over 7�"" - 9�"" tall."
22891599666,Good,US$ 7.88,0,0,hardcover,"1943 Heritage Press. Good solid copy, mild to moderate reading/age wear, no DJ if issued, may have some light markings or exowner inscription. We take great pride in accurately describing the condition of our books and media, ship within 48 hours, and offer a 100% money back guarantee. Customers purchasing more than one item from us may be entitled to a shipping discount."
30628799338,New,US$ 41.70,0,0,hardcover,This item is printed on demand. New copy - Usually dispatched within 5-9 working days.
30738415414,Good,US$ 8.23,0,0,0,"Shows some signs of wear, and may have some markings on the inside."
22558108961,VERY GOOD,US$ 3.98,0,0,hardcover,"Light rubbing wear to cover, spine and page edges. Very minimal writing or notations in margins not affecting the text. Possible clean ex-library copy, with their stickers and or stamp(s)."
30699111694,VERY GOOD,US$ 3.80,0,0,paperback,"Light rubbing wear to cover, spine and page edges. Very minimal writing or notations in margins not affecting the text. Possible clean ex-library copy, with their stickers and or stamp(s)."
9747476466,Good,US$ 2.99,0,0,paperback,"A bit scuffed but all pages intact and legible. Good reading copy. Clean. No store stamps. Unknown printing date. Ace # G-745 --- --- (The first book in the Moon Trilogy series) --- A manned spaceship headed for Mars is forced to crash land on the moon, and the stranded travelers discover a fantastic world beneath the craters where winged women soar among the decaying remnants of ancient civilizations. . ."
903107586,Very Good+,US$ 6.00,0,0,single issue magazine,"Vol. 18, No. 1. Edited by Frederik Pohl. Cover art by Pederson for ""He That Moves"" by Roger Zelazny. Includes ""The Peacemakers"" (novelette) by John Rankine [Douglas R. Mason]; ""The Taste of Money"" (novelette) by R. V. Humphrey; ""Rogue's Gambit"" (novelette) by Phyllis Gotlieb; ""All Judgment Fled"" (pt. 2 of 3) by James White; ""From Distant Earth"" by Basil Wells; ""Starsong"" by Fred Saberhagen. Science Article: ""Interstellar Travel and Eternal Life"" by R. C. W. Ettinger. Features: ""Editorial""; ""Foreign Fandom"" by Lin Carter; ""Hue and Cry"". Illustrated by Finlay, Gray Morrow, and Jack Gaughan. Minor soiling."
20350662750,Very Good +,US$ 25.00,0,Good +,cloth,"Original price of $5.75 printed on dust jacket front flap. Jacket has surface scratches to spine now protected with paper backed polyester film. Book has no writing or marking. Size: 8vo - over 7�"" - 9�"" tall."
30320977804,Good,US$ 3.75,0,0,paperback,"Book is in good condition, cover has some wear along the edges and corners. Spine has some mild creases."
30745589841,GOOD,US$ 4.74,0,0,hardcover,"Spine creases, wear to binding and pages from reading. May contain limited notes, underlining or highlighting that does affect the text. Possible ex library copy, will have the markings and stickers associated from the library. Accessories such as CD, codes, toys, may not be included."
15952430337,Very Good Plus,US$ 7.00,Signed by Cover Artist,0,paperback,A very good paperback Signed for us recently at a Science fiction convention by artist Don Maitz who did the cover art.
30692036928,Good,US$ 3.65,0,0,paperback,"Connecting readers with great books since 1972. Used books may not include companion materials, some shelf wear, may contain highlighting/notes, may not include cdrom or access codes. Customer service is our top priority!."
30556436421,Good,US$ 6.16,0,0,paperback,"A copy that has been read, but remains in clean condition. All pages are intact, and the cover is intact. The spine may show signs of wear. Pages can include limited notes and highlighting, and the copy can include previous owner inscriptions. At ThriftBooks, our motto is: Read More, Spend Less."
30729946103,Very Good+ to Near Fine,US$ 3.25,0,0,paperback,"2ndprinting, Nov. 1963. Cover art by Dick Powers. Minor creasing, bumps and dings; mild tanning."
30183878003,Good,US$ 5.99,0,0,hardcover,"A copy that has been read, but remains in clean condition. All pages are intact, and the cover is intact. The spine may show signs of wear. Pages can include limited notes and highlighting, and the copy can include previous owner inscriptions. At ThriftBooks, our motto is: Read More, Spend Less."
30635227750,Good,US$ 21.49,0,0,hardcover,"Shelf and handling wear to cover and binding, with general signs of previous use. The text block includes extensive illustrations by Joe Mugaini to supplement the text. All the edges of the text block have decorative seaweed speckling. The spine has suffered moderate color fading. The bottom corner of the front cover is bumped. The cover boards and spine are both in good condition with no shelfwear damage. The text block is clean and free of staining. No dust jacket as issued. The slipcase for this volume is missing. The hinge suffers severe loosening due to age and wear but remains secure and in-tact; the volume should be handled with care to preserve the binding. The pages are clean and unmarked. Secure packaging for safe delivery."
30695024763,VERY GOOD,US$ 4.19,0,0,hardcover,"Light rubbing wear to cover, spine and page edges. Very minimal writing or notations in margins not affecting the text. Possible clean ex-library copy, with their stickers and or stamp(s)."
