copyid,bookid
30273474518,3224
30264711135,390
30711321726,1371
10039534928,10985
30642149224,3882
30137559503,10987
16120268196,393
30335076950,6127
30702941672,699
16603877763,10991
15159625300,217
9567169301,2979
30622753340,8346
30266848495,925
30275878340,631
5789909,244
30697823177,1258
30709179835,1162
30745726108,6107
30709424564,11001
30060969020,3969
186032294,11003
11910834803,303
30137483088,208
363677716,11006
30313716940,750
30551321662,1591
30533820277,11009
30580457755,11010
30259800471,11011
12536331687,11012
30358759255,2831
30726833888,11014
30284864504,598
22420041423,6214
30424245163,3514
30302783982,11018
850183995,397
30686241918,10183
30740762386,48
6583949033,11022
30191905142,11023
21513404365,11024
30614883395,2076
30212003404,7930
30461472874,119
12220754485,2206
30739248432,1948
30696676891,11030
30012964182,11031
30475176799,357
13742998327,11033
30733514960,11034
30738122756,11035
30645694100,1302
30310715375,11037
30731169637,324
30037440660,358
30598704089,358
30708576020,11041
6952306992,32
30599083566,582
30737863397,11044
30324407113,1067
30733350246,28
30738471471,11047
30739567518,11048
30469273677,11049
22400471265,645
30699614983,1560
62486293,3069
30669081137,1157
30686234096,1320
30491717409,11055
30698785330,87
30689216268,365
30558273241,276
30577531431,221
30287634991,11060
20010120624,11061
20703541785,1987
30470219023,1517
30697727595,126
30313260242,66
13568994105,1476
30350476374,11067
22844627888,1274
30128802723,423
30036552083,463
20541513646,216
30435759904,11072
7997094980,3315
30617231202,1432
30326240665,458
30253520952,6290
6105381517,11077
30025508471,674
30259627369,11079
22667813174,11080
30236666434,645
6774826990,32
30713150575,102
1231828374,61
10374155,558
30727605201,73
30508695862,156
30598918026,4728
30325201974,221
30738795623,458
30376943386,2571
81084402,300
22479003080,1765
22861776793,10142
30454689921,2031
30698685357,11096
30739254030,11097
30573329892,11098
22448796696,11099
8012255,164
30697715066,102
14461309865,2058
30621766683,5300
30731122038,11104
30637087791,11105
30695596935,597
3230268198,638
853252366,11108
30210829266,11109
30137499236,171
6524692891,11111
30278232770,2003
19103497180,8534
30733503387,697
30653927920,538
30137527815,7924
17899354351,1560
30137472311,207
30506838503,308
30382328932,11120
30612007382,1578
22585982483,11122
30514114056,6226
30446518978,4002
30452922431,309
30669793783,697
773216652,2734
30237167297,11128
30352081882,6053
1008848992,5300
30577532600,151
14461312619,4016
30663009853,4194
30650016754,170
30632210351,1951
30359711706,11136
30700600293,614
14781999769,342
22665761597,11139
22082602957,2743
30739181565,11141
30435525104,1246
30744971436,11143
30137562860,3961
30734499285,3914
978561800,14
30522637275,4971
30141364143,2601
12893200758,156
30724404845,1157
30268824446,11151
14895281452,11
20652986675,11153
30735580822,528
30740835332,1142
30606164164,3098
30468215815,6066
30704993195,507
22455914141,679
30745837693,170
374012430,479
30285723649,224
30132985966,11163
241899954,691
30686597944,3499
83207534,11166
22619507708,4822
30651697972,1628
22020196047,11
1165631406,11170
30353537536,538
30607962136,1532
30278810066,320
1028770198,11174
30604797019,2031
30381748100,1121
30038160344,619
30588931075,471
4956504932,11179
1144957912,300
292831282,300
30737599763,812
30144506189,11183
30711697475,441
30741558525,6032
30241450767,320
30697821389,104
30137485869,1678
22900850478,9531
30695185847,177
30719277057,881
22380780270,8824
30551327221,5480
30473754166,349
30502249036,229
22085977654,8703
30369276457,292
15206397400,11198
30182465494,11199
5467385188,10650
71652978,61
12566117193,11202
30685445134,11203
30424746057,9709
30698890862,11205
1178876540,11206
30715696777,168
30737279428,11208
14486506638,11209
30137575956,9596
30601363494,5255
30716089130,11212
30603863229,2302
15300392045,11214
19327096148,156
30265659067,11216
30601407189,553
30697347816,7926
30575431821,97
9367943396,11220
30696392383,11221
30369202793,1158
3352210933,5814
30019167231,1986
19142507232,11225
30743830089,11226
22815018510,3546
30149677692,147
30698766224,262
30276048604,156
30745245293,151
22863565592,2765
22893979674,11233
30286834407,253
30257338663,1604
30531541197,11236
883261512,11237
30748204126,10516
30705594727,3803
21555533335,11240
30643181521,11241
3054593465,558
30449575042,499
30721279275,9585
346777536,303
30740598477,1040
6021818281,4650
30698283475,2804
30596063843,11249
22786131867,178
30722930624,5545
30532474680,463
30665995676,3912
30011690974,226
2845020489,619
30749440189,4650
30210721400,11257
30035458572,11258
17116532055,9968
30552218087,1228
30709573362,9669
22586126486,27
30548630654,732
22505002884,208
30687572705,3973
22620324926,1912
30494565286,6720
30661430004,42
30310716674,628
30745800728,2574
30699472458,3405
30509610735,1764
30699818424,6445
30489546740,1040
30387724391,11275
1028273705,11276
20113332880,87
30739394113,11278
30315252782,107
725518601,1959
30137482095,2047
12195060321,11282
30617407353,1445
22461374193,1516
30637744212,156
30137500761,8063
1516574962,643
30667376511,6720
30254449152,11289
30312809605,178
22605163923,11291
30318981216,7592
30457626401,1264
30667595891,667
30612074490,11295
30137486672,11296
30508974640,660
30706044931,2768
30740333143,3082
30652509519,8624
14875257550,217
22847510772,5300
18587672061,1272
30562790369,1445
30446655490,138
30109121926,11306
30612306562,6816
30697803536,4897
30612805810,253
30610590302,11310
16276914141,11311
22516131876,11312
20939451485,1948
30741108178,1517
20196081871,1595
22927716891,89
30357467437,11317
94519859,1086
206835290,11319
30128412905,178
30625825650,800
30344062482,620
22903501870,11323
30644141697,156
30392942945,2148
30622646914,5032
30326864864,299
125079360,387
30605985359,303
22778481807,6584
30729077150,256
30741865673,126
30725375737,176
30403757378,261
30223809000,11335
6021822032,1073
30616972958,3226
80650208,2062
30137478751,4054
30733507110,11340
30708271048,619
30695788293,9442
30644484535,11343
30668217244,88
18968066,11345
30620972900,5118
52958569,4591
30598314661,674
30740399098,7583
1329938317,11350
20001367559,5142
21733172904,1272
30731116522,6570
10076655981,11354
30697816937,1560
16312342810,479
30137472310,698
22589351116,1353
22745556161,2542
30019225613,2165
30084533406,312
30739866101,563
778977190,11363
30277063388,2609
30642891026,11365
30275987487,6244
5642072660,11367
7770564510,11368
30661886492,8573
30442499220,906
30318994942,7574
30407125616,558
30699133111,62
30551329920,9240
22552654860,441
30741544532,3803
30310719224,7712
96728543,3157
30663721506,2768
30737157035,4227
30705617943,70
30590972369,6311
30128864028,11383
30735710630,204
30617725068,300
3789839619,463
30733564415,1364
59868080,244
30567198187,4626
30575333149,697
22609490519,216
30324227990,9030
22085460690,1086
4373198754,11394
22903515677,11395
30716208035,10729
30326708578,156
30271663962,11398
30745305109,11399
22920739679,11400
30637050896,11401
22454569052,748
30648145409,11403
30446355027,772
30577556633,2678
30450385803,791
14781986165,11407
30365831615,1595
22505003806,10899
86167820,11410
30036162604,11411
30280648771,10792
30699628941,1216
30713314572,126
7969265941,11415
2454295724,318
17116496377,6968
30697634033,6252
17917054559,2638
4234295003,7561
30266355410,5437
30548482476,7556
30351985155,4351
1367851103,11424
1192965515,1110
30288368881,492
30272354339,11427
30458517817,11049
30692706136,631
30264365786,3499
30716842765,39
30378478635,6175
8326463870,11433
30698852509,102
30745079766,2162
30735254787,11436
30292251084,11437
30742626086,192
18442252432,2648
30697588545,4639
30021807238,11441
5467441452,1541
1410348411,11443
30747744468,714
30745841167,27
30137591305,11446
30588794337,7860
1197960674,11448
30648285128,2700
2000944092,5501
5434713197,170
30282666924,2421
1394872876,5300
30699410723,7801
30709004775,895
30687472085,553
30339267147,4190
17722732,11458
30735321433,11459
30697865057,730
30698087403,126
30718104650,11462
30271059879,11463
30742590131,789
30268198795,2128
30744589216,462
19997834498,320
30569440588,3882
22678206534,5841
30662563944,150
30699599400,11471
30401256336,108
12754087774,11473
30512786483,11474
22494714197,27
30740331821,4650
30558602483,9669
30265553104,11478
30137476935,25
30230033951,8765
30711694202,1117
11157759558,910
30426786230,693
30137495378,11484
30624773125,11485
205518404,674
30714205157,6496
11800510215,173
10953754268,698
30699593173,2092
30137479605,1393
5694445511,1217
13473864964,7792
30352119041,1732
30694786930,7592
30739767114,3145
767170136,11497
22044554945,11498
30577426496,305
30575324159,1735
30737236545,291
30268656683,3497
30748201319,126
30737050902,11504
21910443178,230
30698909535,1532
30698101970,1157
30591574561,3353
30505251011,47
30738872791,11034
30330414672,3639
22422247188,11512
30615817657,795
22862571373,76
30697284719,2338
30372318650,11516
30711224385,5148
30699995468,993
30602337631,2204
8858886409,1478
30267983860,775
17116491009,7292
30515049043,11523
30671312909,2700
30137494438,11484
30502248550,736
30276733635,1430
30557109277,451
30137481198,32
30697586283,4208
14781986565,11531
30268660200,5297
30137479615,909
30474681139,3691
30144909835,4400
30613803224,11536
30469296972,582
22330013354,11538
30667682165,631
30295658266,11540
30648480553,1818
30708247986,562
30738735150,2542
22532690115,781
30707452678,355
30717023034,176
30731354275,155
5526908200,11523
30426581021,700
30266292191,11550
2916477462,538
30470509625,468
30665044822,1132
30664222117,126
30575324928,561
15517306699,3729
30617393816,104
14560350016,11558
30649922042,357
30272645658,11560
30491622150,8826
10939742892,170
30699011802,2871
30569371911,349
30137514605,1797
30204975080,2261
30699158769,126
10535765908,1595
14958342120,11569
811555848,11570
30450065307,102
30727703241,325
30697731853,2304
30695830199,178
30697622734,6851
30668127832,10028
30740924203,11577
30643778683,1051
30738981727,1517
30605951223,699
22757110072,11581
30433201629,11582
30699220040,1762
30137544969,10315
30210968389,11585
30709180036,6032
30139058880,11587
30137477796,686
30697810945,2155
30697319842,1614
30452711052,976
30511367333,802
30669902004,207
30703673195,3892
30014581840,231
30444243064,6253
30613438336,11597
30635250048,9556
30652072964,2096
30736436690,11600
3608630095,11601
30577429222,11602
30137568516,1458
30495196404,1279
30662173987,324
11701122465,6553
30137499055,11607
22413245874,3990
30578915298,333
30613741072,11610
30486545561,2246
22823718023,3085
30467000130,9086
30749489188,6831
22609904651,2663
30081749487,349
30721053751,3460
896656915,28
30697541426,5962
30247863048,1217
22413534570,11621
30096941333,87
30709128071,156
30077908551,11624
30080389942,5814
18885373319,553
30211073184,147
30523191132,129
19278398116,11629
6901705092,11630
30170989197,3886
10404769007,11632
30137460186,11633
30738512060,11634
22513672719,300
16643174395,11636
30697817968,11637
30361581826,1064
30617084040,109
30601411955,553
30734203836,2118
22859150760,318
30543055240,11643
30554316996,5710
30705302826,312
30740382706,2543
30280811195,3020
30137478760,11648
94519855,791
30569975927,11650
22844626703,73
1284941646,744
14864826507,11653
19277666190,1404
4271573849,331
30699165846,1157
30037404751,207
30663898876,11658
22804152249,8346
30194058756,8195
30707128199,262
30315250756,2189
30462734115,32
30657514915,4650
30516936449,7009
30570534640,28
372101460,10535
30738568395,90
22322432622,207
30647314414,464
15571672876,3235
22665761602,11672
22609855716,223
10090222862,6916
30649323664,2026
30420522408,736
30749069722,1400
30137495368,11678
22398846220,11679
30738780493,11680
30125419695,4758
30268659374,5297
1014937727,96
30551323569,2827
30500356409,777
30709565376,11686
30504355904,11687
30697492085,802
22853882087,11689
30406269934,11690
10187082688,275
30603945997,3882
30234574699,3766
30671498185,582
22880898178,708
30744099274,11696
30045188971,950
30551324253,2162
30665096960,11699
